mean,std,episode,x
0.068, 1.511, 823, 
0.060, 1.621, 824, 
0.051, 0.979, 825, 
0.035, 1.049, 826, 
0.065, 1.519, 827, 
0.053, 1.503, 828, 
0.060, 1.223, 829, 
0.057, 1.404, 830, 
0.042, 1.681, 831, 
0.039, 0.824, 832, 
0.025, 1.283, 833, 
0.060, 1.721, 834, 
0.057, 1.532, 835, 
0.091, 2.135, 836, 
0.039, 1.233, 837, 
0.049, 1.102, 838, 
0.069, 1.855, 839, 
0.019, 1.059, 840, 
0.065, 1.775, 841, 
0.042, 0.975, 842, 
0.043, 0.917, 843, 
0.057, 1.998, 844, 
0.062, 1.512, 845, 
0.061, 2.153, 846, 
0.039, 1.540, 847, 
0.046, 1.671, 848, 
0.038, 1.332, 849, 
0.088, 1.447, 850, 
0.072, 1.560, 851, 
0.047, 2.659, 852, 
0.022, 0.984, 853, 
0.023, 0.791, 854, 
0.047, 0.784, 855, 
0.036, 1.579, 856, 
0.090, 1.680, 857, 
0.058, 1.403, 858, 
0.067, 1.438, 859, 
0.025, 0.789, 860, 
0.060, 2.102, 861, 
0.067, 1.644, 862, 
0.053, 1.211, 863, 
0.048, 1.298, 864, 
0.037, 1.617, 865, 
0.031, 1.694, 866, 
0.072, 1.729, 867, 
0.047, 1.141, 868, 
0.073, 1.528, 869, 
0.054, 2.317, 870, 
0.020, 2.319, 871, 
0.054, 1.702, 872, 
0.047, 1.084, 873, 
0.048, 1.219, 874, 
0.039, 1.137, 875, 
-0.011, 2.008, 876, 
0.027, 1.722, 877, 
0.039, 1.583, 878, 
0.061, 1.676, 879, 
-0.003, 2.762, 880, 
0.050, 2.182, 881, 
0.033, 0.925, 882, 
0.033, 0.768, 883, 
0.093, 1.205, 884, 
0.087, 2.398, 885, 
0.091, 1.841, 886, 
0.060, 1.917, 887, 
0.032, 1.728, 888, 
0.048, 1.090, 889, 
0.042, 1.623, 890, 
0.035, 1.945, 891, 
0.064, 1.555, 892, 
0.052, 2.387, 893, 
0.076, 1.518, 894, 
0.054, 1.765, 895, 
0.045, 1.913, 896, 
0.047, 1.346, 897, 
0.060, 1.410, 898, 
0.072, 1.868, 899, 
0.041, 1.437, 900, 
0.062, 2.116, 901, 
0.028, 0.915, 902, 
0.040, 1.307, 903, 
0.054, 2.051, 904, 
0.026, 0.846, 905, 
0.097, 2.258, 906, 
0.028, 1.550, 907, 
0.007, 1.338, 908, 
0.035, 1.075, 909, 
0.014, 1.012, 910, 
0.054, 1.040, 911, 
0.027, 1.054, 912, 
0.078, 1.674, 913, 
0.024, 1.268, 914, 
0.057, 1.491, 915, 
0.057, 1.118, 916, 
0.044, 1.676, 917, 
0.078, 1.639, 918, 
0.070, 1.358, 919, 
0.045, 1.059, 920, 
0.043, 2.015, 921, 
0.005, 1.377, 922, 
0.023, 1.090, 923, 
0.059, 2.066, 924, 
0.042, 1.689, 925, 
0.083, 1.820, 926, 
0.049, 1.672, 927, 
0.024, 2.659, 928, 
0.006, 2.343, 929, 
0.038, 1.587, 930, 
0.056, 1.504, 931, 
0.028, 0.902, 932, 
0.018, 1.314, 933, 
0.059, 1.165, 934, 
0.061, 1.392, 935, 
0.061, 1.305, 936, 
0.024, 0.799, 937, 
0.032, 1.349, 938, 
0.047, 1.227, 939, 
0.049, 2.310, 940, 
0.059, 1.783, 941, 
0.050, 1.500, 942, 
0.047, 1.254, 943, 
0.063, 1.242, 944, 
0.067, 1.953, 945, 
0.018, 1.662, 946, 
0.065, 1.184, 947, 
0.046, 1.074, 948, 
0.046, 1.994, 949, 
0.079, 1.495, 950, 
0.003, 2.368, 951, 
0.034, 1.522, 952, 
0.030, 1.127, 953, 
0.026, 1.144, 954, 
0.039, 1.323, 955, 
0.052, 1.386, 956, 
0.035, 1.306, 957, 
0.095, 1.878, 958, 
0.019, 1.100, 959, 
0.040, 1.282, 960, 
0.054, 1.477, 961, 
0.047, 0.993, 962, 
0.053, 1.669, 963, 
0.072, 1.216, 964, 
0.040, 1.424, 965, 
0.051, 1.668, 966, 
0.046, 1.179, 967, 
0.071, 1.811, 968, 
0.049, 1.736, 969, 
0.053, 1.814, 970, 
0.068, 1.716, 971, 
0.056, 1.422, 972, 
0.029, 1.071, 973, 
0.016, 0.872, 974, 
0.046, 1.060, 975, 
0.056, 1.007, 976, 
0.034, 1.654, 977, 
0.018, 0.866, 978, 
0.026, 0.806, 979, 
0.064, 1.449, 980, 
0.052, 1.155, 981, 
0.036, 1.053, 982, 
0.050, 1.566, 983, 
0.070, 1.220, 984, 
0.071, 1.721, 985, 
0.089, 1.801, 986, 
0.040, 1.183, 987, 
0.070, 1.399, 988, 
0.046, 1.369, 989, 
0.030, 1.136, 990, 
0.024, 1.757, 991, 
0.054, 1.431, 992, 
0.030, 1.206, 993, 
