mean,std,episode,x
0.041, 2.024, 494, 
0.036, 1.363, 495, 
0.047, 1.514, 496, 
0.044, 1.429, 497, 
0.024, 1.008, 498, 
0.059, 0.979, 499, 
0.035, 0.776, 500, 
0.023, 1.439, 501, 
0.035, 1.122, 502, 
0.014, 1.062, 503, 
0.053, 1.301, 504, 
0.021, 0.670, 505, 
0.028, 1.437, 506, 
0.027, 0.777, 507, 
