mean,std,episode,x
0.004, 0.304, 793, 
0.010, 0.287, 794, 
0.011, 0.478, 795, 
0.013, 0.390, 796, 
0.012, 0.365, 797, 
0.008, 0.454, 798, 
0.010, 0.370, 799, 
0.015, 0.321, 800, 
0.011, 0.506, 801, 
0.024, 0.555, 802, 
0.019, 0.429, 803, 
0.013, 0.282, 804, 
0.027, 0.553, 805, 
0.017, 0.574, 806, 
0.014, 0.395, 807, 
0.006, 0.233, 808, 
0.014, 0.256, 809, 
0.012, 0.290, 810, 
0.036, 0.719, 811, 
0.008, 0.762, 812, 
0.026, 0.504, 813, 
0.016, 0.549, 814, 
0.017, 0.425, 815, 
0.013, 0.275, 816, 
0.014, 0.384, 817, 
0.013, 0.334, 818, 
0.016, 0.359, 819, 
0.009, 0.467, 820, 
0.007, 0.404, 821, 
0.015, 0.314, 822, 
0.005, 0.344, 823, 
0.016, 0.497, 824, 
0.017, 0.476, 825, 
0.018, 0.454, 826, 
0.017, 0.406, 827, 
0.022, 0.360, 828, 
0.019, 0.531, 829, 
0.011, 0.346, 830, 
0.020, 0.518, 831, 
0.018, 0.405, 832, 
0.011, 0.416, 833, 
0.012, 0.377, 834, 
0.020, 0.427, 835, 
0.013, 0.287, 836, 
0.008, 0.233, 837, 
0.010, 0.316, 838, 
0.022, 0.411, 839, 
0.006, 0.251, 840, 
0.019, 0.365, 841, 
0.025, 0.678, 842, 
0.024, 0.426, 843, 
0.010, 0.402, 844, 
0.021, 0.554, 845, 
0.007, 0.555, 846, 
0.007, 0.333, 847, 
0.020, 0.320, 848, 
0.011, 0.411, 849, 
0.017, 0.727, 850, 
0.027, 0.551, 851, 
0.010, 0.514, 852, 
0.017, 0.550, 853, 
0.008, 0.486, 854, 
0.011, 0.277, 855, 
0.010, 0.238, 856, 
0.010, 0.763, 857, 
0.023, 0.733, 858, 
0.011, 0.318, 859, 
0.020, 0.540, 860, 
0.026, 0.530, 861, 
0.011, 0.533, 862, 
0.016, 0.503, 863, 
0.010, 0.397, 864, 
0.020, 0.342, 865, 
0.010, 0.291, 866, 
0.004, 0.315, 867, 
0.008, 0.369, 868, 
0.016, 0.388, 869, 
0.011, 0.929, 870, 
0.017, 0.359, 871, 
0.013, 0.485, 872, 
0.015, 0.333, 873, 
0.021, 0.527, 874, 
0.009, 0.226, 875, 
0.007, 0.326, 876, 
0.030, 0.721, 877, 
0.010, 0.628, 878, 
0.021, 0.377, 879, 
0.015, 0.384, 880, 
0.012, 0.521, 881, 
0.012, 0.365, 882, 
0.026, 0.554, 883, 
0.021, 0.625, 884, 
0.016, 0.376, 885, 
0.015, 0.396, 886, 
0.023, 0.541, 887, 
0.022, 0.617, 888, 
0.009, 0.348, 889, 
0.013, 0.261, 890, 
0.007, 0.380, 891, 
0.007, 0.369, 892, 
0.005, 0.471, 893, 
0.014, 0.341, 894, 
0.018, 0.518, 895, 
0.010, 0.291, 896, 
0.020, 0.358, 897, 
0.016, 0.392, 898, 
0.004, 0.448, 899, 
0.001, 0.400, 900, 
0.016, 0.480, 901, 
0.015, 0.438, 902, 
0.029, 0.555, 903, 
0.028, 0.361, 904, 
0.010, 0.368, 905, 
0.013, 0.386, 906, 
0.028, 0.682, 907, 
0.012, 0.457, 908, 
0.017, 0.451, 909, 
0.009, 0.625, 910, 
0.008, 0.496, 911, 
0.020, 0.359, 912, 
0.008, 0.692, 913, 
0.011, 0.336, 914, 
0.015, 0.392, 915, 
0.013, 0.498, 916, 
0.008, 0.294, 917, 
0.018, 0.335, 918, 
0.016, 0.598, 919, 
0.020, 0.352, 920, 
0.020, 0.945, 921, 
0.011, 0.422, 922, 
0.012, 0.369, 923, 
0.019, 0.479, 924, 
0.017, 0.539, 925, 
0.017, 0.526, 926, 
-0.004, 0.860, 927, 
0.006, 0.385, 928, 
0.018, 0.438, 929, 
0.019, 0.698, 930, 
0.021, 0.386, 931, 
0.010, 0.474, 932, 
0.012, 0.500, 933, 
0.021, 0.554, 934, 
0.011, 0.235, 935, 
0.010, 0.416, 936, 
0.011, 0.445, 937, 
0.021, 0.501, 938, 
0.010, 0.368, 939, 
0.018, 0.426, 940, 
0.008, 0.274, 941, 
0.006, 0.613, 942, 
0.020, 0.699, 943, 
0.017, 0.512, 944, 
0.018, 0.419, 945, 
0.011, 0.454, 946, 
0.011, 0.453, 947, 
0.019, 0.256, 948, 
0.021, 0.727, 949, 
0.020, 0.524, 950, 
0.008, 0.270, 951, 
0.020, 0.572, 952, 
0.004, 0.353, 953, 
0.009, 0.388, 954, 
0.018, 0.477, 955, 
0.013, 0.316, 956, 
0.017, 0.525, 957, 
0.023, 0.486, 958, 
0.013, 0.336, 959, 
0.021, 0.430, 960, 
0.016, 0.451, 961, 
0.024, 0.534, 962, 
0.012, 0.283, 963, 
0.026, 0.346, 964, 
0.015, 0.499, 965, 
0.010, 0.403, 966, 
0.021, 0.353, 967, 
0.030, 0.493, 968, 
0.014, 0.508, 969, 
0.015, 0.479, 970, 
0.016, 0.428, 971, 
0.015, 0.496, 972, 
0.009, 0.456, 973, 
0.006, 0.396, 974, 
0.012, 0.479, 975, 
0.007, 0.267, 976, 
0.013, 0.291, 977, 
0.007, 0.330, 978, 
0.013, 0.403, 979, 
0.009, 0.456, 980, 
0.007, 0.305, 981, 
0.021, 0.404, 982, 
0.015, 0.322, 983, 
0.012, 0.428, 984, 
0.020, 0.511, 985, 
0.010, 0.416, 986, 
0.010, 0.291, 987, 
0.009, 0.501, 988, 
0.027, 0.389, 989, 
0.014, 0.402, 990, 
0.022, 0.556, 991, 
0.021, 0.353, 992, 
0.020, 0.391, 993, 
0.009, 0.244, 994, 
