mean,std,episode,x
0.024, 1.394, 522, 
0.014, 0.687, 523, 
0.020, 0.547, 524, 
0.062, 1.432, 525, 
0.029, 0.466, 526, 
0.018, 0.670, 527, 
0.040, 0.991, 528, 
0.024, 0.998, 529, 
0.025, 0.791, 530, 
0.033, 0.976, 531, 
0.036, 0.780, 532, 
0.031, 1.292, 533, 
0.019, 1.077, 534, 
0.017, 1.243, 535, 
0.028, 0.891, 536, 
0.017, 0.991, 537, 
0.015, 0.656, 538, 
0.031, 0.949, 539, 
0.033, 0.779, 540, 
0.035, 1.860, 541, 
0.030, 1.052, 542, 
0.031, 0.824, 543, 
0.027, 0.803, 544, 
0.031, 0.823, 545, 
0.048, 1.153, 546, 
0.024, 0.935, 547, 
0.034, 0.718, 548, 
0.042, 0.989, 549, 
0.020, 0.628, 550, 
0.033, 0.838, 551, 
0.038, 0.842, 552, 
0.022, 0.820, 553, 
0.021, 0.540, 554, 
0.036, 0.861, 555, 
0.008, 0.705, 556, 
0.023, 0.732, 557, 
0.025, 0.668, 558, 
0.036, 0.852, 559, 
0.021, 1.022, 560, 
0.038, 0.821, 561, 
0.011, 0.890, 562, 
0.017, 0.654, 563, 
0.027, 0.835, 564, 
0.038, 0.742, 565, 
0.031, 0.878, 566, 
0.008, 0.704, 567, 
0.031, 0.767, 568, 
0.026, 0.680, 569, 
0.017, 0.469, 570, 
0.021, 0.824, 571, 
0.022, 0.649, 572, 
0.021, 0.953, 573, 
0.037, 0.941, 574, 
0.025, 1.069, 575, 
0.026, 1.451, 576, 
0.045, 0.680, 577, 
0.031, 0.835, 578, 
0.010, 0.659, 579, 
0.022, 0.776, 580, 
0.029, 0.818, 581, 
0.022, 1.020, 582, 
0.019, 0.996, 583, 
0.027, 0.557, 584, 
0.007, 0.630, 585, 
0.022, 0.904, 586, 
0.036, 0.718, 587, 
0.031, 0.808, 588, 
0.028, 1.017, 589, 
0.021, 1.161, 590, 
0.055, 1.073, 591, 
0.014, 0.754, 592, 
0.038, 0.842, 593, 
0.029, 1.223, 594, 
0.021, 0.639, 595, 
0.032, 0.885, 596, 
0.031, 0.951, 597, 
0.030, 1.449, 598, 
0.010, 0.745, 599, 
0.030, 0.931, 600, 
0.025, 0.761, 601, 
0.019, 0.763, 602, 
0.038, 1.201, 603, 
0.024, 0.722, 604, 
0.033, 1.045, 605, 
0.045, 0.669, 606, 
0.027, 0.684, 607, 
0.023, 0.773, 608, 
0.034, 0.941, 609, 
0.035, 0.945, 610, 
0.039, 0.799, 611, 
0.021, 0.771, 612, 
0.022, 1.152, 613, 
0.024, 0.570, 614, 
-0.004, 1.365, 615, 
0.017, 0.600, 616, 
0.037, 0.707, 617, 
0.022, 0.900, 618, 
0.022, 0.966, 619, 
0.014, 0.470, 620, 
0.025, 1.388, 621, 
0.027, 0.988, 622, 
0.022, 0.830, 623, 
0.012, 1.002, 624, 
0.022, 0.787, 625, 
0.040, 1.022, 626, 
0.036, 0.714, 627, 
0.007, 0.654, 628, 
0.020, 1.140, 629, 
0.016, 0.461, 630, 
0.034, 1.208, 631, 
0.051, 0.900, 632, 
0.013, 1.327, 633, 
0.017, 0.895, 634, 
0.011, 0.658, 635, 
0.042, 0.814, 636, 
0.029, 0.782, 637, 
0.037, 1.044, 638, 
0.026, 1.108, 639, 
0.018, 1.112, 640, 
0.016, 0.473, 641, 
0.040, 0.726, 642, 
0.018, 0.450, 643, 
0.008, 0.715, 644, 
0.032, 0.850, 645, 
0.012, 0.654, 646, 
0.016, 0.655, 647, 
0.049, 0.725, 648, 
0.025, 0.528, 649, 
0.014, 0.725, 650, 
0.046, 1.147, 651, 
0.040, 1.254, 652, 
0.025, 0.699, 653, 
0.012, 0.614, 654, 
0.016, 0.650, 655, 
0.012, 1.100, 656, 
0.004, 0.793, 657, 
0.018, 0.995, 658, 
0.015, 1.020, 659, 
0.015, 0.653, 660, 
0.027, 0.725, 661, 
0.034, 0.865, 662, 
0.036, 1.078, 663, 
0.022, 0.537, 664, 
0.024, 0.992, 665, 
0.039, 0.819, 666, 
0.029, 0.889, 667, 
0.035, 0.724, 668, 
0.022, 0.639, 669, 
0.031, 0.688, 670, 
0.030, 0.690, 671, 
0.016, 0.756, 672, 
0.033, 0.971, 673, 
0.063, 1.528, 674, 
0.015, 0.510, 675, 
0.030, 1.050, 676, 
0.023, 0.996, 677, 
0.000, 1.371, 678, 
0.028, 0.951, 679, 
0.025, 0.628, 680, 
0.026, 0.680, 681, 
0.026, 0.813, 682, 
0.070, 0.955, 683, 
0.027, 1.155, 684, 
0.025, 0.610, 685, 
0.023, 1.046, 686, 
0.037, 0.577, 687, 
0.012, 0.531, 688, 
0.026, 0.574, 689, 
0.039, 0.842, 690, 
0.030, 1.102, 691, 
0.027, 0.987, 692, 
0.021, 1.098, 693, 
0.019, 0.790, 694, 
0.022, 0.649, 695, 
0.018, 1.021, 696, 
0.022, 0.641, 697, 
0.037, 0.949, 698, 
0.019, 1.000, 699, 
0.040, 0.836, 700, 
0.023, 0.732, 701, 
0.033, 0.940, 702, 
0.019, 0.627, 703, 
0.020, 1.023, 704, 
0.017, 0.670, 705, 
0.058, 1.530, 706, 
0.006, 0.633, 707, 
0.028, 1.134, 708, 
0.022, 1.012, 709, 
0.023, 0.735, 710, 
0.017, 0.652, 711, 
0.044, 1.036, 712, 
0.026, 0.702, 713, 
0.033, 0.853, 714, 
0.037, 0.901, 715, 
0.029, 0.786, 716, 
0.017, 1.107, 717, 
0.017, 0.733, 718, 
0.032, 0.853, 719, 
0.037, 1.353, 720, 
0.016, 0.758, 721, 
0.023, 1.149, 722, 
0.012, 1.061, 723, 
0.023, 0.733, 724, 
0.029, 0.856, 725, 
0.008, 0.660, 726, 
0.022, 1.148, 727, 
0.022, 0.930, 728, 
0.031, 1.292, 729, 
0.053, 0.909, 730, 
0.015, 0.933, 731, 
0.021, 0.532, 732, 
0.025, 0.998, 733, 
0.016, 0.580, 734, 
0.012, 0.665, 735, 
0.044, 0.819, 736, 
0.037, 0.780, 737, 
0.021, 0.840, 738, 
0.028, 0.781, 739, 
0.049, 1.153, 740, 
0.055, 0.913, 741, 
0.023, 1.148, 742, 
0.012, 0.626, 743, 
0.024, 0.610, 744, 
0.033, 0.787, 745, 
0.017, 0.625, 746, 
0.036, 0.975, 747, 
0.030, 0.691, 748, 
