mean,std,episode,x
0.051, 1.552, 824, 
0.068, 1.325, 825, 
0.052, 1.523, 826, 
0.026, 1.019, 827, 
0.035, 1.097, 828, 
0.038, 1.582, 829, 
0.056, 1.995, 830, 
0.061, 1.529, 831, 
0.064, 1.401, 832, 
0.042, 2.129, 833, 
0.038, 1.737, 834, 
0.057, 1.435, 835, 
0.089, 1.873, 836, 
0.038, 1.729, 837, 
0.025, 1.076, 838, 
0.014, 1.226, 839, 
0.031, 1.348, 840, 
0.062, 2.572, 841, 
0.036, 1.355, 842, 
0.031, 1.659, 843, 
0.029, 1.931, 844, 
0.101, 2.665, 845, 
0.068, 1.775, 846, 
0.039, 1.583, 847, 
0.023, 0.925, 848, 
0.061, 1.249, 849, 
0.043, 1.329, 850, 
0.046, 1.761, 851, 
0.032, 1.571, 852, 
0.112, 2.491, 853, 
0.036, 1.138, 854, 
0.036, 0.943, 855, 
0.043, 1.398, 856, 
0.040, 1.765, 857, 
0.057, 1.532, 858, 
0.058, 1.934, 859, 
0.014, 1.153, 860, 
0.032, 1.723, 861, 
0.043, 2.045, 862, 
0.023, 0.928, 863, 
0.029, 0.776, 864, 
0.036, 1.318, 865, 
0.044, 1.583, 866, 
0.101, 1.579, 867, 
0.057, 1.534, 868, 
0.040, 1.162, 869, 
0.061, 1.250, 870, 
0.034, 1.142, 871, 
0.034, 1.023, 872, 
0.040, 1.281, 873, 
0.056, 1.532, 874, 
0.086, 2.010, 875, 
0.052, 2.254, 876, 
0.021, 1.766, 877, 
0.062, 1.502, 878, 
0.062, 1.275, 879, 
0.023, 1.020, 880, 
0.059, 1.571, 881, 
0.057, 1.462, 882, 
0.036, 2.035, 883, 
0.050, 0.977, 884, 
0.039, 2.528, 885, 
0.025, 0.832, 886, 
0.050, 0.977, 887, 
0.051, 1.730, 888, 
0.042, 1.165, 889, 
0.014, 1.060, 890, 
0.044, 0.929, 891, 
0.028, 1.146, 892, 
0.067, 1.599, 893, 
0.031, 1.740, 894, 
0.066, 1.406, 895, 
0.039, 2.009, 896, 
0.052, 1.447, 897, 
0.048, 1.277, 898, 
0.070, 1.777, 899, 
0.038, 1.012, 900, 
0.039, 1.023, 901, 
0.043, 2.144, 902, 
0.043, 1.427, 903, 
0.070, 1.473, 904, 
0.073, 2.132, 905, 
0.042, 1.166, 906, 
0.028, 1.668, 907, 
