mean,std,episode,x
0.008, 0.244, 542, 
0.010, 0.274, 543, 
0.019, 0.527, 544, 
0.014, 0.410, 545, 
0.017, 0.343, 546, 
-0.001, 0.687, 547, 
0.014, 0.375, 548, 
0.014, 0.391, 549, 
0.015, 0.412, 550, 
0.007, 0.470, 551, 
0.015, 0.475, 552, 
0.019, 0.790, 553, 
0.012, 0.340, 554, 
0.015, 0.334, 555, 
0.009, 0.378, 556, 
0.015, 0.405, 557, 
0.010, 0.507, 558, 
0.025, 0.484, 559, 
0.019, 0.411, 560, 
0.021, 0.411, 561, 
0.019, 0.358, 562, 
0.010, 0.454, 563, 
0.011, 0.320, 564, 
0.012, 0.314, 565, 
0.011, 0.323, 566, 
0.009, 0.261, 567, 
0.008, 0.290, 568, 
0.007, 0.328, 569, 
0.007, 0.668, 570, 
0.012, 0.453, 571, 
0.015, 0.436, 572, 
0.016, 0.454, 573, 
0.020, 0.790, 574, 
0.004, 0.896, 575, 
0.018, 0.540, 576, 
0.011, 0.498, 577, 
0.010, 0.287, 578, 
0.010, 0.500, 579, 
0.012, 0.323, 580, 
0.014, 0.728, 581, 
0.017, 0.450, 582, 
0.013, 0.314, 583, 
0.011, 0.426, 584, 
0.018, 0.489, 585, 
0.026, 0.547, 586, 
0.014, 0.494, 587, 
0.013, 0.266, 588, 
0.005, 0.316, 589, 
0.004, 0.512, 590, 
0.010, 0.500, 591, 
0.012, 0.453, 592, 
0.008, 0.510, 593, 
0.014, 0.396, 594, 
0.009, 0.500, 595, 
0.011, 0.549, 596, 
0.011, 0.320, 597, 
0.017, 0.437, 598, 
0.009, 0.510, 599, 
0.015, 0.568, 600, 
0.011, 0.389, 601, 
-0.002, 0.851, 602, 
0.019, 0.358, 603, 
0.003, 0.317, 604, 
0.017, 0.364, 605, 
0.015, 0.738, 606, 
0.012, 0.698, 607, 
0.017, 0.450, 608, 
0.019, 0.411, 609, 
0.019, 0.631, 610, 
0.005, 0.323, 611, 
0.016, 0.440, 612, 
0.006, 0.319, 613, 
0.008, 0.410, 614, 
0.013, 0.453, 615, 
0.026, 0.457, 616, 
0.030, 0.767, 617, 
0.019, 0.509, 618, 
0.011, 0.498, 619, 
0.014, 0.578, 620, 
0.014, 0.233, 621, 
0.009, 0.261, 622, 
0.012, 0.468, 623, 
0.015, 0.436, 624, 
0.009, 0.510, 625, 
0.007, 0.552, 626, 
0.010, 0.426, 627, 
0.009, 0.293, 628, 
0.020, 0.496, 629, 
0.011, 0.410, 630, 
0.014, 0.393, 631, 
0.011, 0.410, 632, 
0.008, 0.277, 633, 
0.011, 0.390, 634, 
0.013, 0.291, 635, 
0.008, 0.290, 636, 
0.009, 0.559, 637, 
0.014, 0.391, 638, 
0.004, 0.512, 639, 
0.011, 0.480, 640, 
0.016, 0.418, 641, 
0.023, 0.577, 642, 
0.012, 0.467, 643, 
0.008, 0.577, 644, 
0.019, 0.422, 645, 
0.007, 0.344, 646, 
0.009, 0.384, 647, 
0.015, 0.346, 648, 
0.015, 0.414, 649, 
0.018, 0.386, 650, 
0.011, 0.574, 651, 
0.004, 0.330, 652, 
0.016, 0.486, 653, 
0.015, 0.738, 654, 
0.011, 0.455, 655, 
0.009, 0.538, 656, 
0.035, 0.481, 657, 
0.016, 0.470, 658, 
0.011, 0.293, 659, 
0.004, 0.330, 660, 
0.012, 0.585, 661, 
0.008, 0.328, 662, 
0.013, 0.640, 663, 
0.017, 0.450, 664, 
0.003, 0.317, 665, 
0.015, 0.412, 666, 
0.020, 0.790, 667, 
